DATE;Heure;ana1
03-09-2024;13:13:16;24.10
03-09-2024;13:45:38;24.19
03-09-2024;14:18:01;24.38
03-09-2024;14:50:23;24.66
03-09-2024;15:22:45;24.94
03-09-2024;15:55:08;25.03
03-09-2024;16:27:30;25.12
03-09-2024;16:59:54;25.22
03-09-2024;17:32:17;25.22
03-09-2024;18:04:40;25.22
03-09-2024;18:37:03;25.22
03-09-2024;19:09:26;25.03
03-09-2024;19:41:48;24.94
03-09-2024;20:46:34;24.38
03-09-2024;21:18:56;24.19
03-09-2024;21:51:18;24.19
03-09-2024;22:23:40;24.01
03-09-2024;22:56:03;24.01
03-09-2024;23:28:24;23.92
04-09-2024;00:00:46;23.73
04-09-2024;00:33:08;23.64
04-09-2024;01:05:29;23.55
04-09-2024;01:37:50;23.55
04-09-2024;02:10:13;23.45
04-09-2024;02:42:34;23.36
04-09-2024;03:14:55;23.27
04-09-2024;03:47:16;23.18
04-09-2024;04:19:37;23.18
04-09-2024;04:51:59;23.08
04-09-2024;05:24:20;22.99
04-09-2024;05:56:40;22.90
04-09-2024;06:29:01;22.90
04-09-2024;07:01:22;22.81
04-09-2024;07:33:42;22.71
04-09-2024;08:06:04;22.62
04-09-2024;08:38:24;22.53
04-09-2024;09:10:45;22.44
04-09-2024;09:43:05;22.44
04-09-2024;10:15:25;22.16
04-09-2024;10:47:46;21.79
04-09-2024;11:20:06;21.52
04-09-2024;11:52:25;21.33
04-09-2024;12:24:45;21.33
04-09-2024;12:57:04;21.33
04-09-2024;13:29:23;21.42
04-09-2024;14:01:44;21.42
04-09-2024;14:34:03;21.42
04-09-2024;15:06:22;21.42
04-09-2024;15:38:42;21.33
04-09-2024;16:11:01;21.42
04-09-2024;16:43:21;21.52
04-09-2024;17:15:41;21.52
04-09-2024;17:48:00;21.52
04-09-2024;18:20:20;21.61
04-09-2024;18:52:39;21.52
04-09-2024;19:24:59;21.61
04-09-2024;19:57:19;21.52
04-09-2024;20:29:39;21.33
04-09-2024;21:01:58;21.24
04-09-2024;21:34:17;21.15
04-09-2024;22:06:36;21.06
04-09-2024;22:38:55;20.87
04-09-2024;23:11:15;20.50
04-09-2024;23:43:34;20.23
05-09-2024;00:15:52;20.14
05-09-2024;00:48:10;20.14
05-09-2024;01:20:28;20.14
05-09-2024;01:52:47;20.14
05-09-2024;02:25:06;20.14
05-09-2024;02:57:24;20.05
05-09-2024;03:29:42;19.95
05-09-2024;04:02:01;19.86
05-09-2024;04:34:19;19.86
05-09-2024;05:06:37;19.77
05-09-2024;05:38:55;19.68
05-09-2024;06:11:13;19.59
05-09-2024;06:43:31;19.59
05-09-2024;07:15:49;19.59
05-09-2024;07:48:07;19.77
05-09-2024;08:20:25;19.59
05-09-2024;08:52:44;19.59
05-09-2024;09:25:01;19.59
05-09-2024;09:57:19;19.59
05-09-2024;10:29:37;19.49
05-09-2024;11:01:55;19.49
05-09-2024;11:34:13;19.49
05-09-2024;12:06:31;19.77
05-09-2024;12:38:50;20.05
05-09-2024;13:11:08;20.41
05-09-2024;13:43:27;20.69
05-09-2024;14:15:45;20.87
05-09-2024;14:48:04;21.15
05-09-2024;15:20:24;21.24
05-09-2024;15:52:44;21.42
05-09-2024;16:25:03;21.52
05-09-2024;16:57:23;21.61
05-09-2024;17:29:42;21.70
05-09-2024;18:02:03;21.79
05-09-2024;18:34:23;21.79
05-09-2024;19:06:42;21.79
05-09-2024;19:39:02;21.70
05-09-2024;20:11:21;21.61
05-09-2024;20:43:42;21.52
05-09-2024;21:16:01;21.33
05-09-2024;22:20:40;21.15
05-09-2024;22:52:59;21.24
05-09-2024;23:25:18;20.96
05-09-2024;23:57:38;20.87
06-09-2024;00:29:57;20.69
06-09-2024;01:02:16;20.60
06-09-2024;01:34:34;20.50
06-09-2024;02:06:53;20.32
06-09-2024;02:39:12;20.32
06-09-2024;03:11:31;20.23
06-09-2024;03:43:49;20.05
06-09-2024;04:16:07;20.05
06-09-2024;04:48:25;19.95
06-09-2024;05:20:44;19.86
06-09-2024;05:53:02;19.86
06-09-2024;06:25:20;19.86
06-09-2024;06:57:38;19.77
06-09-2024;07:29:56;19.77
06-09-2024;08:02:14;19.77
06-09-2024;08:34:33;19.68
06-09-2024;09:06:51;19.59
06-09-2024;09:39:09;19.59
06-09-2024;10:11:26;19.68
06-09-2024;10:43:44;19.68
06-09-2024;11:16:02;19.68
06-09-2024;11:48:20;19.86
06-09-2024;12:20:39;19.95
06-09-2024;12:52:57;20.05
06-09-2024;13:25:15;20.05
06-09-2024;13:57:33;20.14
06-09-2024;14:29:52;20.23
06-09-2024;15:02:10;20.32
06-09-2024;15:34:29;20.41
06-09-2024;16:06:48;20.60
06-09-2024;16:39:07;20.69
06-09-2024;17:11:26;20.69
06-09-2024;17:43:45;20.60
06-09-2024;18:16:03;20.41
06-09-2024;18:48:21;20.23
06-09-2024;19:20:40;20.23
06-09-2024;19:52:58;20.41
06-09-2024;20:25:18;20.32
06-09-2024;20:57:36;20.32
06-09-2024;21:29:54;20.32
06-09-2024;22:02:13;20.41
06-09-2024;22:34:31;20.23
06-09-2024;23:06:50;20.23
06-09-2024;23:39:09;20.14
07-09-2024;00:11:27;20.14
07-09-2024;00:43:45;20.14
07-09-2024;01:16:03;19.95
07-09-2024;01:48:22;20.05
07-09-2024;02:20:40;19.95
07-09-2024;02:52:58;19.95
07-09-2024;03:25:17;19.95
07-09-2024;03:57:35;19.77
07-09-2024;04:29:53;19.49
07-09-2024;05:02:11;19.31
07-09-2024;05:34:28;19.13
07-09-2024;06:06:45;19.03
07-09-2024;06:39:04;19.13
07-09-2024;07:11:21;19.13
07-09-2024;07:43:38;19.22
07-09-2024;08:15:56;19.31
07-09-2024;08:48:13;19.40
07-09-2024;09:20:31;19.49
07-09-2024;09:52:49;19.68
07-09-2024;10:25:08;19.86
07-09-2024;10:57:26;19.95
07-09-2024;11:29:44;20.14
07-09-2024;12:02:02;20.14
07-09-2024;12:34:21;20.41
07-09-2024;13:06:39;20.78
07-09-2024;13:38:59;21.24
07-09-2024;14:11:18;21.33
07-09-2024;14:43:38;21.42
07-09-2024;15:15:57;21.52
07-09-2024;15:48:16;21.70
07-09-2024;16:20:36;21.79
07-09-2024;16:52:56;21.79
07-09-2024;17:25:17;21.88
07-09-2024;17:57:36;21.79
07-09-2024;18:29:56;21.70
07-09-2024;19:02:15;21.52
07-09-2024;19:34:35;21.33
07-09-2024;20:06:54;21.15
07-09-2024;20:39:14;21.06
07-09-2024;21:11:33;21.15
07-09-2024;21:43:52;21.24
07-09-2024;22:16:11;21.15
07-09-2024;22:48:31;21.06
07-09-2024;23:20:50;21.06
07-09-2024;23:53:10;20.96
08-09-2024;00:25:28;20.78
08-09-2024;00:57:47;20.60
08-09-2024;01:30:06;20.50
08-09-2024;02:02:24;20.32
08-09-2024;02:34:43;20.23
08-09-2024;03:07:02;20.14
08-09-2024;03:39:20;19.95
08-09-2024;04:11:38;19.59
08-09-2024;04:43:56;19.22
08-09-2024;05:16:13;18.94
08-09-2024;05:48:30;18.67
08-09-2024;06:20:47;18.57
08-09-2024;06:53:05;18.57
08-09-2024;07:25:22;18.57
08-09-2024;07:57:39;18.76
08-09-2024;08:29:56;18.85
08-09-2024;09:02:13;19.13
08-09-2024;09:34:31;19.22
08-09-2024;10:06:48;19.31
08-09-2024;10:39:07;19.49
08-09-2024;11:11:24;19.68
08-09-2024;11:43:42;19.77
08-09-2024;12:16:00;19.86
08-09-2024;12:48:18;19.95
08-09-2024;13:20:36;19.95
08-09-2024;13:52:55;20.05
08-09-2024;14:25:13;20.14
08-09-2024;14:57:32;20.14
08-09-2024;15:29:50;20.05
08-09-2024;16:02:07;18.30
08-09-2024;16:34:24;19.13
08-09-2024;17:06:43;19.40
08-09-2024;17:39:00;19.59
08-09-2024;18:11:18;19.40
08-09-2024;18:43:36;19.22
08-09-2024;19:15:53;19.03
08-09-2024;19:48:10;18.94
08-09-2024;20:20:28;18.94
08-09-2024;20:52:46;18.85
08-09-2024;21:25:03;18.94
08-09-2024;22:29:37;19.03
08-09-2024;23:01:54;19.13
08-09-2024;23:34:13;18.94
09-09-2024;00:06:30;18.94
09-09-2024;00:38:47;18.85
09-09-2024;01:11:04;18.76
09-09-2024;01:43:21;18.67
09-09-2024;02:15:39;18.67
09-09-2024;02:47:56;18.57
09-09-2024;03:20:12;18.57
09-09-2024;03:52:30;18.30
09-09-2024;04:24:47;18.02
09-09-2024;04:57:03;18.02
09-09-2024;05:29:20;18.02
09-09-2024;06:01:36;18.02
09-09-2024;08:43:00;18.11
09-09-2024;09:15:17;18.21
09-09-2024;09:47:33;18.21
09-09-2024;10:19:50;18.21
09-09-2024;10:52:06;18.39
09-09-2024;11:24:23;19.03
09-09-2024;11:56:41;19.03
09-09-2024;12:28:58;19.31
09-09-2024;13:01:16;19.77
09-09-2024;13:33:35;20.14
09-09-2024;14:05:53;20.32
09-09-2024;14:38:12;20.50
09-09-2024;15:10:30;20.60
09-09-2024;15:42:49;20.60
09-09-2024;16:47:27;21.06
09-09-2024;17:19:46;21.15
09-09-2024;17:52:05;21.24
09-09-2024;18:24:24;21.15
09-09-2024;18:56:43;20.78
09-09-2024;19:29:03;20.41
09-09-2024;20:01:21;20.23
09-09-2024;20:33:39;19.95
09-09-2024;21:05:57;19.95
09-09-2024;21:38:16;19.86
09-09-2024;22:10:34;19.77
09-09-2024;22:42:51;19.68
09-09-2024;23:15:09;19.59
09-09-2024;23:47:27;19.49
10-09-2024;00:19:45;19.31
10-09-2024;00:52:02;19.22
10-09-2024;01:24:21;19.13
10-09-2024;01:56:38;19.13
10-09-2024;02:28:55;19.03
10-09-2024;03:01:12;18.94
10-09-2024;03:33:30;18.85
10-09-2024;04:05:47;18.57
10-09-2024;04:38:03;18.21
10-09-2024;05:10:20;18.11
10-09-2024;05:42:37;18.21
10-09-2024;06:14:53;18.21
10-09-2024;06:47:10;18.21
10-09-2024;07:19:28;18.21
10-09-2024;07:51:44;18.30
10-09-2024;08:24:01;18.21
10-09-2024;08:56:17;18.21
10-09-2024;09:28:34;18.30
10-09-2024;10:00:51;18.39
10-09-2024;10:33:08;18.57
10-09-2024;11:05:25;18.76
10-09-2024;11:37:42;19.13
10-09-2024;12:09:59;19.40
10-09-2024;12:42:17;19.77
10-09-2024;13:14:36;19.86
10-09-2024;13:46:54;19.95
10-09-2024;14:19:12;20.14
10-09-2024;14:51:31;20.23
10-09-2024;15:23:49;20.32
10-09-2024;15:56:07;20.50
10-09-2024;16:28:26;20.50
10-09-2024;17:00:45;20.69
10-09-2024;18:05:23;20.41
10-09-2024;18:37:41;20.14
10-09-2024;19:10:00;20.14
10-09-2024;19:42:18;20.41
10-09-2024;20:14:37;20.23
10-09-2024;20:46:55;19.95
10-09-2024;21:19:13;19.86
10-09-2024;21:51:31;19.77
10-09-2024;22:23:49;19.59
10-09-2024;22:56:07;19.49
10-09-2024;23:28:25;19.49
11-09-2024;00:00:42;19.40
11-09-2024;00:33:00;19.22
11-09-2024;01:37:36;19.03
11-09-2024;02:09:53;18.94
11-09-2024;02:42:10;18.94
11-09-2024;03:14:28;18.85
11-09-2024;03:46:45;18.67
11-09-2024;04:19:02;18.39
11-09-2024;04:51:18;18.11
11-09-2024;05:23:35;18.02
11-09-2024;05:55:51;18.02
11-09-2024;06:28:09;18.11
11-09-2024;07:00:25;18.11
11-09-2024;07:32:42;18.11
11-09-2024;08:04:59;18.39
11-09-2024;08:37:15;18.30
11-09-2024;09:09:32;18.30
11-09-2024;09:41:49;18.39
11-09-2024;10:14:07;18.57
11-09-2024;10:46:24;18.76
11-09-2024;11:18:41;19.22
11-09-2024;11:50:58;19.59
11-09-2024;12:23:16;19.59
11-09-2024;12:55:34;19.59
11-09-2024;14:00:11;19.95
11-09-2024;14:32:29;20.14
11-09-2024;15:04:47;20.41
11-09-2024;15:37:06;20.50
11-09-2024;16:41:43;20.69
11-09-2024;17:14:02;20.78
11-09-2024;18:18:40;20.50
11-09-2024;18:50:59;20.23
11-09-2024;19:23:17;20.14
11-09-2024;19:55:35;19.95
11-09-2024;21:00:11;19.68
11-09-2024;21:32:30;19.68
11-09-2024;22:04:48;19.77
11-09-2024;22:37:05;19.59
11-09-2024;23:09:23;19.49
11-09-2024;23:41:41;19.22
12-09-2024;00:46:16;18.94
12-09-2024;01:18:34;18.76
12-09-2024;01:50:51;18.67
12-09-2024;02:23:08;18.57
12-09-2024;02:55:25;18.48
12-09-2024;03:27:42;18.39
12-09-2024;03:59:59;18.11
12-09-2024;04:32:15;17.84
12-09-2024;05:04:32;17.65
12-09-2024;05:36:48;17.56
12-09-2024;06:09:05;17.38
12-09-2024;06:41:21;17.19
12-09-2024;07:13:37;17.01
12-09-2024;07:45:53;17.10
12-09-2024;08:18:08;17.01
12-09-2024;08:50:24;17.01
12-09-2024;09:22:40;17.10
12-09-2024;09:54:56;17.19
12-09-2024;10:27:11;17.28
12-09-2024;10:59:28;17.38
12-09-2024;11:31:44;17.56
12-09-2024;12:04:01;17.84
12-09-2024;12:36:17;18.21
12-09-2024;13:08:34;18.30
12-09-2024;13:40:51;18.57
12-09-2024;14:13:08;18.76
12-09-2024;14:45:25;18.94
12-09-2024;15:17:42;19.22
