DATE;Heure;ana1
22-01-2011;11:53:59;-0.54
22-01-2011;12:00:06;-0.15
22-01-2011;13:02:12;0.38
22-01-2011;14:01:16;0.88
22-01-2011;15:01:21;0.81
22-01-2011;15:18:40;1.15
22-01-2011;16:00:25;0.79
22-01-2011;17:00:30;0.22
22-01-2011;18:00:34;-0.42
22-01-2011;19:01:39;-0.67
22-01-2011;20:00:41;-0.74
22-01-2011;21:02:47;-1.35
22-01-2011;22:00:48;-1.54
22-01-2011;23:00:51;-1.61
22-01-2011;23:59:52;-2.45
23-01-2011;00:01:54;-2.50
23-01-2011;01:00:56;-2.52
23-01-2011;02:00:58;-1.61
23-01-2011;03:01:01;-1.20
23-01-2011;04:02:05;-1.22
23-01-2011;05:00:06;-1.61
23-01-2011;06:01:10;-2.02
23-01-2011;07:00:11;-2.15
23-01-2011;08:00:13;-2.81
23-01-2011;08:37:52;-3.00
23-01-2011;09:00:16;-2.85
23-01-2011;10:00:18;-1.42
23-01-2011;11:00:22;0.09
23-01-2011;13:26:02;3.68
23-01-2011;14:00:49;3.73
23-01-2011;14:02:52;3.86
23-01-2011;15:00:09;2.29
23-01-2011;16:01:31;2.14
23-01-2011;17:00:50;1.31
23-01-2011;18:00:08;0.05
23-01-2011;19:00:26;-1.13
23-01-2011;20:00:44;-1.75
23-01-2011;21:00:00;-1.97
23-01-2011;22:00:16;-2.11
23-01-2011;23:00:33;-2.18
24-01-2011;00:00:50;-2.22
24-01-2011;01:00:06;-2.74
24-01-2011;02:00:22;-3.24
24-01-2011;03:00:38;-3.29
24-01-2011;04:00:54;-3.94
24-01-2011;05:00:08;-4.06
24-01-2011;06:00:24;-4.54
24-01-2011;06:50:27;-4.83
24-01-2011;07:00:39;-4.76
24-01-2011;08:00:55;-4.74
24-01-2011;09:00:09;-4.54
24-01-2011;10:00:25;-2.50
24-01-2011;11:00:42;-0.77
24-01-2011;12:01:01;0.61
24-01-2011;13:00:19;1.68
24-01-2011;14:00:40;2.34
24-01-2011;14:49:46;2.93
24-01-2011;15:03:04;2.84
24-01-2011;16:00:21;2.88
24-01-2011;17:00:42;2.38
24-01-2011;18:00:01;1.04
24-01-2011;19:00:21;-0.18
24-01-2011;20:00:39;-0.26
24-01-2011;21:00:58;-0.22
24-01-2011;22:00:15;-0.24
24-01-2011;23:00:33;-0.33
25-01-2011;00:00:52;-0.10
25-01-2011;01:00:09;-0.40
25-01-2011;02:00:27;-0.49
25-01-2011;03:00:45;-1.40
25-01-2011;04:00:01;-1.90
25-01-2011;05:00:18;-2.15
25-01-2011;06:00:34;-2.40
25-01-2011;06:18:58;-2.63
25-01-2011;07:00:51;-1.90
25-01-2011;08:00:07;-2.27
25-01-2011;09:00:23;-2.22
25-01-2011;10:00:40;-0.63
25-01-2011;11:00:59;0.95
25-01-2011;12:00:18;3.27
25-01-2011;13:00:41;4.00
25-01-2011;14:00:02;4.54
25-01-2011;14:38:55;4.98
25-01-2011;15:00:25;4.36
25-01-2011;16:00:48;4.43
25-01-2011;17:00:09;3.63
25-01-2011;18:00:31;1.95
25-01-2011;19:00:51;1.05
25-01-2011;20:00:10;1.75
25-01-2011;21:00:31;2.04
25-01-2011;22:00:51;2.09
25-01-2011;23:00:11;1.97
26-01-2011;00:00:31;1.84
26-01-2011;01:00:52;1.63
26-01-2011;02:00:11;1.31
26-01-2011;03:00:30;0.59
26-01-2011;03:42:25;0.55
26-01-2011;04:00:50;0.73
26-01-2011;05:00:08;1.27
26-01-2011;06:00:28;1.32
26-01-2011;07:00:48;1.20
26-01-2011;08:00:06;1.06
26-01-2011;09:00:26;1.18
26-01-2011;10:00:47;2.29
26-01-2011;11:00:07;4.23
26-01-2011;12:00:31;6.54
26-01-2011;12:43:31;7.20
26-01-2011;13:00:56;7.09
26-01-2011;14:00:20;6.77
26-01-2011;15:00:45;6.18
26-01-2011;16:00:08;6.91
26-01-2011;17:00:33;5.55
26-01-2011;18:00:57;3.84
26-01-2011;19:00:17;2.52
26-01-2011;20:00:38;1.54
26-01-2011;21:00:58;1.23
26-01-2011;22:00:16;1.11
26-01-2011;23:00:36;1.34
27-01-2011;00:16:13;2.06
27-01-2011;01:00:12;0.59
27-01-2011;02:00:31;0.46
27-01-2011;03:00:50;0.50
27-01-2011;04:00:07;-0.29
27-01-2011;05:00:26;-0.31
27-01-2011;06:00:44;-0.42
27-01-2011;06:17:05;-0.81
27-01-2011;07:00:01;-0.38
27-01-2011;08:00:19;-0.38
27-01-2011;09:01:39;0.81
27-01-2011;10:02:00;3.13
27-01-2011;11:00:19;4.54
27-01-2011;12:00:42;5.80
27-01-2011;13:01:08;8.43
27-01-2011;14:00:34;9.75
27-01-2011;15:00:01;9.57
27-01-2011;15:17:27;10.05
27-01-2011;16:00:29;8.71
27-01-2011;17:00:57;8.21
27-01-2011;18:00:21;6.32
27-01-2011;19:00:46;5.63
27-01-2011;20:00:09;5.79
27-01-2011;21:00:33;5.54
27-01-2011;22:00:57;5.43
27-01-2011;23:00:19;4.84
28-01-2011;00:00:43;5.37
28-01-2011;01:00:06;5.34
28-01-2011;02:00:29;4.96
28-01-2011;03:00:53;4.73
28-01-2011;04:00:15;4.73
28-01-2011;05:00:38;4.36
28-01-2011;06:01:01;4.73
28-01-2011;07:01:24;4.91
28-01-2011;08:00:46;3.82
28-01-2011;08:36:35;3.45
28-01-2011;09:01:08;3.79
28-01-2011;10:00:30;4.79
28-01-2011;11:00:54;6.95
28-01-2011;12:00:19;8.13
28-01-2011;13:01:48;9.52
28-01-2011;14:01:15;9.89
28-01-2011;14:53:32;10.82
28-01-2011;15:00:42;10.48
28-01-2011;18:13:23;8.41
28-01-2011;19:00:31;8.18
28-01-2011;20:00:58;7.95
28-01-2011;21:01:24;7.82
28-01-2011;22:00:50;7.73
28-01-2011;23:00:14;7.11
29-01-2011;00:00:40;7.00
29-01-2011;01:01:06;7.02
29-01-2011;02:00:30;7.07
29-01-2011;03:00:56;6.88
29-01-2011;04:00:20;6.70
29-01-2011;05:00:45;6.47
29-01-2011;06:00:08;6.41
29-01-2011;07:00:33;6.32
29-01-2011;08:00:58;6.37
29-01-2011;09:00:21;6.20
29-01-2011;10:00:46;6.37
29-01-2011;10:55:03;7.57
29-01-2011;11:00:10;7.55
29-01-2011;12:00:35;6.84
29-01-2011;13:01:01;6.68
29-01-2011;14:00:24;6.16
29-01-2011;15:00:49;5.75
29-01-2011;16:00:11;5.00
29-01-2011;17:00:34;4.34
29-01-2011;18:00:57;3.73
29-01-2011;19:01:19;3.50
29-01-2011;20:00:40;3.47
29-01-2011;21:00:01;3.47
29-01-2011;22:00:23;3.45
29-01-2011;22:18:48;3.38
29-01-2011;23:00:45;3.52
30-01-2011;00:00:05;3.57
30-01-2011;01:00:27;3.54
30-01-2011;02:00:50;3.73
30-01-2011;03:00:10;3.77
30-01-2011;04:00:33;3.75
30-01-2011;05:00:55;3.73
30-01-2011;06:00:16;3.77
30-01-2011;07:00:38;3.86
30-01-2011;08:01:01;3.77
30-01-2011;09:00:22;3.97
30-01-2011;10:00:44;4.75
30-01-2011;11:00:07;5.73
30-01-2011;12:00:31;5.54
30-01-2011;13:00:55;5.43
30-01-2011;14:00:18;5.73
30-01-2011;15:00:42;5.79
30-01-2011;15:52:55;6.21
30-01-2011;16:00:05;6.18
30-01-2011;17:01:31;5.41
30-01-2011;18:00:53;5.07
30-01-2011;19:00:15;4.86
30-01-2011;20:00:38;4.36
30-01-2011;21:01:01;3.63
30-01-2011;22:00:21;2.54
30-01-2011;23:00:41;2.06
30-01-2011;23:51:49;1.61
01-02-2011;00:00:41;0.02
01-02-2011;01:01:00;-0.29
01-02-2011;02:00:17;-0.22
01-02-2011;03:00:35;-0.04
01-02-2011;04:00:54;0.13
01-02-2011;05:00:11;-0.06
01-02-2011;06:00:29;0.07
01-02-2011;07:00:48;-0.20
01-02-2011;08:00:05;-0.20
01-02-2011;18:32:02;-0.72
01-02-2011;18:39:13;1.13
01-02-2011;19:00:47;-0.22
01-02-2011;20:00:22;-0.65
02-02-2011;00:21:16;-0.40
02-02-2011;01:00:06;-0.70
02-02-2011;02:00:24;-0.76
02-02-2011;03:00:42;-0.72
02-02-2011;04:00:59;-0.65
02-02-2011;05:00:16;-0.90
02-02-2011;06:00:33;-1.10
02-02-2011;07:00:50;-1.59
02-02-2011;08:00:06;-1.84
02-02-2011;08:23:36;-2.06
02-02-2011;09:00:22;-1.86
02-02-2011;10:00:39;-1.20
02-02-2011;11:00:57;0.43
02-02-2011;12:00:15;1.45
02-02-2011;13:00:35;2.34
02-02-2011;14:00:56;3.54
02-02-2011;15:00:17;4.93
02-02-2011;15:18:42;5.20
02-02-2011;16:00:40;4.73
02-02-2011;17:00:01;4.14
02-02-2011;18:00:24;3.95
02-02-2011;19:00:46;3.55
02-02-2011;20:00:06;3.54
02-02-2011;21:00:28;3.55
02-02-2011;22:00:50;3.70
02-02-2011;23:00:11;3.95
03-02-2011;00:00:33;4.11
03-02-2011;01:00:56;4.54
03-02-2011;02:01:19;4.84
03-02-2011;03:00:41;4.70
03-02-2011;04:01:04;4.77
03-02-2011;05:00:26;4.91
03-02-2011;06:00:49;5.23
03-02-2011;07:00:12;5.23
03-02-2011;08:00:35;5.11
03-02-2011;09:00:59;5.61
03-02-2011;10:00:22;6.45
03-02-2011;11:00:47;8.29
03-02-2011;12:00:13;8.82
03-02-2011;13:00:40;9.32
03-02-2011;14:00:07;10.34
03-02-2011;14:28:50;11.02
03-02-2011;15:00:36;10.86
03-02-2011;16:00:04;10.64
03-02-2011;17:01:35;9.86
03-02-2011;18:00:00;8.91
03-02-2011;19:00:27;8.61
03-02-2011;20:00:55;8.43
03-02-2011;21:00:20;8.41
03-02-2011;22:00:47;8.43
03-02-2011;23:00:13;8.41
04-02-2011;00:00:40;8.41
04-02-2011;01:00:06;8.29
04-02-2011;02:00:32;8.00
04-02-2011;03:02:00;7.77
04-02-2011;04:01:25;7.79
04-02-2011;05:00:50;7.73
04-02-2011;06:00:15;7.29
04-02-2011;07:00:40;7.22
04-02-2011;07:43:41;7.02
04-02-2011;08:00:05;7.18
04-02-2011;09:00:31;7.84
04-02-2011;10:00:57;9.02
04-02-2011;11:00:24;10.39
04-02-2011;12:00:53;10.61
04-02-2011;13:00:22;12.03
04-02-2011;13:57:49;13.52
04-02-2011;14:01:55;13.25
04-02-2011;15:00:23;12.03
04-02-2011;16:00:55;12.27
04-02-2011;17:00:24;11.82
04-02-2011;18:00:54;10.37
04-02-2011;19:00:21;9.50
04-02-2011;20:00:50;9.23
04-02-2011;21:00:16;8.75
04-02-2011;22:00:43;7.70
04-02-2011;23:00:08;7.86
05-02-2011;00:00:34;8.21
05-02-2011;01:01:01;8.18
05-02-2011;02:00:26;7.63
05-02-2011;03:00:52;6.55
05-02-2011;04:00:15;6.13
05-02-2011;05:01:41;5.79
05-02-2011;06:00:02;5.50
05-02-2011;06:36:54;5.34
05-02-2011;07:00:26;5.36
05-02-2011;08:00:50;5.55
05-02-2011;09:00:13;6.21
05-02-2011;10:00:38;8.04
05-02-2011;11:00:04;9.59
05-02-2011;12:00:33;10.86
05-02-2011;13:00:01;11.11
05-02-2011;14:00:31;11.77
05-02-2011;14:22:03;12.00
05-02-2011;15:00:00;11.95
05-02-2011;16:00:31;11.86
05-02-2011;17:00:00;11.21
05-02-2011;18:00:29;9.89
05-02-2011;19:00:57;8.05
05-02-2011;20:00:21;7.54
05-02-2011;21:00:47;7.02
05-02-2011;22:01:12;6.25
05-02-2011;23:00:35;6.07
06-02-2011;00:00:59;5.80
06-02-2011;01:00:22;6.09
06-02-2011;02:00:46;5.52
06-02-2011;03:00:08;5.22
06-02-2011;04:00:31;4.29
06-02-2011;05:00:54;4.14
06-02-2011;06:00:15;3.95
06-02-2011;07:00:37;3.93
06-02-2011;08:00:59;3.05
06-02-2011;09:00:18;1.88
06-02-2011;09:08:29;1.72
06-02-2011;10:00:39;3.34
06-02-2011;11:01:01;5.09
06-02-2011;12:00:23;6.82
06-02-2011;13:00:49;7.70
06-02-2011;14:00:14;8.77
06-02-2011;15:00:41;9.41
06-02-2011;15:20:09;9.54
06-02-2011;16:00:07;8.55
06-02-2011;17:00:33;7.86
06-02-2011;18:00:59;6.77
06-02-2011;19:01:24;6.41
06-02-2011;20:00:46;5.82
06-02-2011;21:00:09;5.70
06-02-2011;22:00:33;6.04
06-02-2011;23:00:58;6.02
07-02-2011;00:00:20;5.34
07-02-2011;01:00:43;4.22
07-02-2011;02:00:03;2.63
07-02-2011;03:00:25;3.84
07-02-2011;04:00:47;3.38
07-02-2011;05:00:07;3.34
07-02-2011;06:00:28;2.95
07-02-2011;07:00:49;2.30
07-02-2011;07:03:53;2.29
07-02-2011;08:00:08;2.52
07-02-2011;09:00:29;3.82
07-02-2011;10:00:52;6.22
07-02-2011;11:00:16;7.47
07-02-2011;12:00:42;9.13
07-02-2011;13:00:09;11.25
07-02-2011;14:00:40;13.02
07-02-2011;15:00:11;14.07
07-02-2011;15:51:30;14.36
07-02-2011;16:00:44;14.30
07-02-2011;17:00:16;13.84
07-02-2011;18:00:49;12.36
07-02-2011;19:00:17;10.11
07-02-2011;20:00:45;8.63
07-02-2011;21:00:10;7.43
07-02-2011;22:00:35;6.54
07-02-2011;23:01:00;6.05
08-02-2011;00:00:22;5.77
08-02-2011;01:00:46;5.45
08-02-2011;02:00:08;5.29
08-02-2011;03:00:32;5.16
08-02-2011;04:00:55;4.95
08-02-2011;05:00:17;4.52
08-02-2011;06:00:39;4.31
08-02-2011;07:00:00;3.61
08-02-2011;08:00:22;3.18
08-02-2011;08:15:43;3.13
08-02-2011;09:00:43;4.00
08-02-2011;10:00:05;5.93
08-02-2011;11:00:30;7.93
08-02-2011;12:00:56;9.20
08-02-2011;13:00:23;11.11
08-02-2011;14:00:54;12.39
08-02-2011;15:00:24;13.23
08-02-2011;18:43:01;17.89
08-02-2011;19:00:28;11.36
08-02-2011;20:00:56;8.75
08-02-2011;21:00:22;8.34
08-02-2011;22:00:49;7.66
08-02-2011;23:00:14;7.18
09-02-2011;00:00:39;7.09
09-02-2011;01:00:04;6.73
09-02-2011;02:00:29;6.16
09-02-2011;03:00:53;5.68
09-02-2011;04:00:17;6.05
09-02-2011;05:00:41;6.37
09-02-2011;06:00:05;5.91
09-02-2011;07:00:29;5.50
09-02-2011;08:00:53;5.27
09-02-2011;08:25:27;5.13
09-02-2011;09:00:16;5.77
09-02-2011;10:00:40;7.41
09-02-2011;11:00:05;8.32
09-02-2011;12:00:33;9.97
09-02-2011;13:00:01;11.82
09-02-2011;14:00:33;13.32
09-02-2011;15:02:07;14.03
09-02-2011;15:24:42;14.25
09-02-2011;16:00:38;14.20
09-02-2011;17:00:10;13.75
09-02-2011;18:00:42;12.14
09-02-2011;19:00:10;10.21
09-02-2011;20:00:38;8.79
09-02-2011;21:00:04;7.93
09-02-2011;22:00:30;7.11
09-02-2011;23:00:55;6.50
10-02-2011;00:00:18;6.27
10-02-2011;01:00:43;6.07
10-02-2011;02:01:08;5.59
10-02-2011;03:01:31;5.25
10-02-2011;04:00:54;5.09
10-02-2011;05:01:17;4.45
10-02-2011;06:26:13;3.79
10-02-2011;07:01:01;3.47
10-02-2011;08:00:21;2.59
10-02-2011;08:26:58;2.34
10-02-2011;09:00:44;2.59
10-02-2011;10:01:06;3.88
10-02-2011;11:00:27;5.16
10-02-2011;12:01:53;7.25
10-02-2011;13:00:17;9.84
10-02-2011;14:00:47;11.93
10-02-2011;15:00:17;13.25
10-02-2011;16:01:51;13.64
10-02-2011;16:29:34;14.11
10-02-2011;17:00:22;13.57
10-02-2011;18:00:54;12.18
10-02-2011;19:00:22;10.21
10-02-2011;20:00:50;8.55
10-02-2011;21:01:16;7.79
10-02-2011;22:00:41;7.29
10-02-2011;23:00:04;6.39
11-02-2011;00:00:28;5.43
11-02-2011;01:01:53;4.79
11-02-2011;02:00:14;5.05
11-02-2011;03:00:37;4.97
11-02-2011;04:01:00;5.02
11-02-2011;05:00:22;5.36
11-02-2011;06:00:46;5.47
11-02-2011;07:00:08;5.30
11-02-2011;08:00:32;5.23
11-02-2011;09:00:55;5.57
11-02-2011;10:00:18;6.82
11-02-2011;11:00:44;8.36
11-02-2011;12:00:10;10.09
11-02-2011;13:00:40;11.70
11-02-2011;14:00:10;12.98
11-02-2011;15:00:42;13.61
11-02-2011;15:06:52;13.68
11-02-2011;16:00:13;13.39
11-02-2011;17:00:46;12.41
11-02-2011;18:00:14;10.61
11-02-2011;19:00:43;8.93
11-02-2011;20:00:08;7.91
11-02-2011;21:00:34;7.07
11-02-2011;22:00:59;6.87
11-02-2011;23:01:24;6.59
12-02-2011;00:00:47;6.41
12-02-2011;01:00:11;6.29
12-02-2011;02:00:35;6.09
12-02-2011;03:00:59;5.93
12-02-2011;04:00:22;5.89
12-02-2011;05:00:46;5.68
12-02-2011;06:00:09;5.20
12-02-2011;07:00:32;4.57
12-02-2011;07:44:32;3.86
12-02-2011;08:00:54;4.02
12-02-2011;09:00:16;5.38
12-02-2011;10:00:41;7.89
12-02-2011;11:00:07;10.04
12-02-2011;12:00:36;10.68
12-02-2011;13:00:04;11.16
12-02-2011;14:00:34;12.04
12-02-2011;15:00:05;13.27
12-02-2011;15:50:22;13.84
12-02-2011;16:00:38;13.73
12-02-2011;17:00:08;12.25
12-02-2011;18:00:39;10.34
12-02-2011;19:00:05;8.89
12-02-2011;20:00:32;8.00
12-02-2011;21:00:58;7.84
12-02-2011;22:00:23;7.21
12-02-2011;23:00:48;6.97
13-02-2011;00:00:12;6.96
13-02-2011;01:00:38;7.55
13-02-2011;02:00:01;6.32
13-02-2011;03:00:26;6.04
13-02-2011;04:00:50;5.91
13-02-2011;05:00:12;5.09
13-02-2011;06:00:35;5.29
13-02-2011;07:00:59;4.70
13-02-2011;08:00:20;4.50
13-02-2011;08:40:15;4.14
13-02-2011;09:01:44;4.45
13-02-2011;10:00:05;5.63
13-02-2011;11:00:29;6.87
13-02-2011;12:00:56;9.21
13-02-2011;13:00:24;11.89
13-02-2011;14:00:55;12.68
13-02-2011;14:06:03;12.79
13-02-2011;15:01:26;12.43
13-02-2011;16:00:56;12.14
13-02-2011;17:00:25;11.57
13-02-2011;18:01:22;10.09
13-02-2011;19:02:23;8.34
13-02-2011;20:03:22;7.95
13-02-2011;21:04:22;8.11
13-02-2011;22:00:17;7.84
13-02-2011;23:01:16;7.54
14-02-2011;00:02:15;7.72
14-02-2011;01:03:15;8.16
14-02-2011;02:04:15;7.77
14-02-2011;03:00:09;7.84
14-02-2011;04:01:08;7.87
14-02-2011;05:02:08;7.86
14-02-2011;06:03:07;7.72
14-02-2011;07:04:06;6.34
14-02-2011;08:05:03;5.96
14-02-2011;09:00:57;6.16
14-02-2011;10:01:54;6.68
14-02-2011;11:02:53;7.43
14-02-2011;12:03:53;8.75
14-02-2011;13:04:54;9.86
14-02-2011;14:00:51;10.89
14-02-2011;14:36:28;11.55
14-02-2011;15:01:54;10.98
14-02-2011;16:02:57;10.07
14-02-2011;17:03:59;9.50
14-02-2011;18:04:59;7.52
14-02-2011;19:00:53;6.70
14-02-2011;20:01:51;6.29
14-02-2011;21:02:48;5.36
14-02-2011;22:03:45;4.87
14-02-2011;22:13:54;4.81
14-02-2011;23:04:42;5.04
15-02-2011;00:00:34;4.98
15-02-2011;00:25:57;4.77
15-02-2011;01:01:31;5.00
15-02-2011;02:02:28;5.43
15-02-2011;03:03:25;5.43
15-02-2011;04:09:27;5.02
15-02-2011;05:00:14;5.47
15-02-2011;06:01:11;5.47
15-02-2011;07:02:08;5.52
15-02-2011;08:03:06;5.52
15-02-2011;09:04:03;6.27
15-02-2011;10:05:02;8.75
15-02-2011;11:00:58;10.21
15-02-2011;12:02:01;11.86
15-02-2011;13:03:06;12.93
15-02-2011;14:04:12;13.70
15-02-2011;15:00:14;14.25
15-02-2011;15:46:04;14.62
15-02-2011;16:01:21;14.27
15-02-2011;17:02:27;13.30
15-02-2011;18:03:33;12.48
15-02-2011;19:04:36;10.95
15-02-2011;20:00:34;10.29
15-02-2011;21:01:35;9.66
15-02-2011;22:02:36;8.48
15-02-2011;23:03:36;8.07
16-02-2011;00:04:36;7.79
16-02-2011;01:00:30;7.29
16-02-2011;02:01:28;6.70
16-02-2011;03:02:26;5.82
16-02-2011;04:03:24;5.59
16-02-2011;05:04:21;5.52
16-02-2011;06:05:19;5.70
16-02-2011;07:01:11;5.18
16-02-2011;08:02:09;4.63
16-02-2011;08:17:23;4.45
16-02-2011;09:03:06;5.82
16-02-2011;10:04:04;6.91
16-02-2011;11:05:03;7.91
16-02-2011;12:00:59;9.46
16-02-2011;13:02:01;10.27
16-02-2011;14:03:04;11.37
16-02-2011;15:04:08;12.00
16-02-2011;15:34:40;12.77
16-02-2011;16:00:07;12.34
16-02-2011;17:11:22;11.32
16-02-2011;18:02:15;10.62
16-02-2011;19:03:17;9.59
16-02-2011;20:04:18;9.21
16-02-2011;21:00:14;8.63
16-02-2011;22:01:14;8.16
16-02-2011;23:22:33;7.02
17-02-2011;00:03:12;6.62
17-02-2011;01:04:10;6.39
17-02-2011;02:00:03;6.12
17-02-2011;03:01:00;5.95
17-02-2011;04:01:58;5.97
17-02-2011;05:02:55;6.16
17-02-2011;06:03:53;5.84
17-02-2011;06:24:12;5.32
17-02-2011;07:04:50;5.45
17-02-2011;08:00:43;6.05
17-02-2011;09:01:41;6.59
17-02-2011;10:02:39;7.59
17-02-2011;11:03:40;10.11
17-02-2011;12:04:42;9.95
17-02-2011;13:00:39;10.91
17-02-2011;14:06:48;11.39
17-02-2011;15:02:46;10.86
17-02-2011;15:58:44;12.66
17-02-2011;16:03:49;12.50
17-02-2011;17:04:53;10.23
17-02-2011;18:00:49;9.66
17-02-2011;19:01:50;8.70
17-02-2011;20:07:55;8.34
17-02-2011;21:03:50;7.97
17-02-2011;22:04:49;7.84
17-02-2011;23:00:44;7.80
18-02-2011;00:01:43;7.82
18-02-2011;01:02:42;7.66
18-02-2011;02:03:41;6.77
18-02-2011;02:39:15;6.52
18-02-2011;03:04:39;6.70
18-02-2011;04:00:33;6.82
18-02-2011;05:01:31;6.66
18-02-2011;06:02:30;7.05
18-02-2011;07:03:28;7.21
18-02-2011;08:04:27;7.04
18-02-2011;09:00:21;7.61
18-02-2011;10:01:21;8.52
18-02-2011;11:02:22;10.66
18-02-2011;12:03:26;11.91
18-02-2011;13:04:31;12.79
18-02-2011;14:05:37;13.05
18-02-2011;15:06:43;14.00
18-02-2011;15:37:17;14.68
18-02-2011;16:02:45;13.57
18-02-2011;17:03:51;12.91
18-02-2011;18:10:01;11.18
18-02-2011;19:00:52;9.52
18-02-2011;20:01:53;8.43
18-02-2011;21:02:53;7.61
18-02-2011;22:03:53;7.52
18-02-2011;23:04:52;7.04
19-02-2011;00:00:46;6.57
19-02-2011;01:01:44;5.68
19-02-2011;02:02:41;5.29
19-02-2011;03:03:39;5.37
19-02-2011;04:04:37;5.84
19-02-2011;05:00:30;5.71
19-02-2011;06:01:28;5.70
19-02-2011;07:02:26;4.98
19-02-2011;07:48:08;4.20
19-02-2011;08:03:23;4.31
19-02-2011;09:04:20;6.00
19-02-2011;10:00:14;7.41
19-02-2011;11:11:26;11.66
19-02-2011;12:02:21;14.18
19-02-2011;13:03:30;16.21
19-02-2011;13:34:04;16.27
19-02-2011;14:04:39;15.89
19-02-2011;15:00:41;13.03
19-02-2011;16:01:45;10.62
19-02-2011;17:02:47;10.18
19-02-2011;18:03:49;9.91
19-02-2011;19:04:51;9.45
19-02-2011;20:00:47;9.39
19-02-2011;21:01:48;9.27
19-02-2011;22:02:49;9.18
19-02-2011;23:03:50;9.25
20-02-2011;00:04:51;9.32
20-02-2011;01:00:47;9.29
20-02-2011;02:01:48;8.95
20-02-2011;03:02:48;8.45
20-02-2011;04:03:48;8.14
20-02-2011;05:04:47;8.00
20-02-2011;06:00:42;7.95
20-02-2011;07:06:47;7.95
20-02-2011;08:02:41;7.88
20-02-2011;09:03:41;8.41
20-02-2011;10:04:41;9.34
20-02-2011;11:00:38;9.82
20-02-2011;12:01:40;11.12
20-02-2011;13:02:43;12.18
20-02-2011;14:03:48;13.39
20-02-2011;15:04:53;11.96
20-02-2011;16:00:52;12.57
20-02-2011;17:01:57;12.29
20-02-2011;18:03:01;10.89
20-02-2011;19:04:02;9.09
20-02-2011;20:05:03;8.34
20-02-2011;21:00:57;7.57
20-02-2011;22:01:57;8.13
20-02-2011;23:02:57;7.36
20-02-2011;23:58:51;7.25
21-02-2011;00:03:55;7.21
21-02-2011;01:04:54;7.13
21-02-2011;01:40:29;6.86
21-02-2011;02:00:49;7.41
21-02-2011;03:01:48;7.84
21-02-2011;04:02:48;7.68
21-02-2011;05:03:47;7.50
21-02-2011;06:09:51;7.20
21-02-2011;07:00:39;7.29
21-02-2011;08:01:38;7.04
21-02-2011;09:02:37;7.93
21-02-2011;10:03:38;9.68
21-02-2011;11:04:41;11.11
21-02-2011;11:35:13;12.27
21-02-2011;12:00:39;11.75
21-02-2011;13:01:43;11.86
21-02-2011;14:02:47;11.48
21-02-2011;15:03:51;11.48
21-02-2011;16:04:54;10.68
21-02-2011;17:00:50;9.30
21-02-2011;18:01:51;8.70
21-02-2011;19:02:51;8.07
21-02-2011;20:08:56;8.32
21-02-2011;21:04:52;10.37
21-02-2011;22:05:54;10.93
21-02-2011;23:06:57;10.77
22-02-2011;00:02:55;10.66
22-02-2011;00:13:05;10.73
22-02-2011;01:09:02;10.59
22-02-2011;02:05:00;10.57
22-02-2011;03:00:57;10.11
22-02-2011;04:01:58;9.87
22-02-2011;05:03:00;9.52
22-02-2011;06:04:01;9.41
22-02-2011;07:05:02;9.50
22-02-2011;08:00:58;8.22
22-02-2011;09:01:57;7.59
22-02-2011;10:02:56;7.61
22-02-2011;11:03:56;7.84
22-02-2011;12:04:55;7.79
22-02-2011;13:05:55;7.61
22-02-2011;14:01:49;8.02
22-02-2011;15:02:49;8.02
22-02-2011;16:03:48;7.82
22-02-2011;17:04:48;7.91
22-02-2011;18:00:42;7.55
22-02-2011;18:56:36;7.25
22-02-2011;19:01:41;7.29
22-02-2011;20:02:40;7.32
22-02-2011;21:03:39;7.32
22-02-2011;22:04:37;7.46
22-02-2011;23:00:31;7.39
23-02-2011;00:01:30;7.37
23-02-2011;01:02:29;7.52
23-02-2011;02:03:28;7.13
23-02-2011;03:09:32;7.09
23-02-2011;04:00:21;7.18
23-02-2011;05:01:20;6.89
23-02-2011;06:02:18;6.23
23-02-2011;06:53:06;5.75
23-02-2011;07:03:16;5.93
23-02-2011;08:09:18;6.14
23-02-2011;09:00:06;6.50
23-02-2011;10:06:10;8.04
23-02-2011;11:02:06;9.54
23-02-2011;12:03:08;11.18
23-02-2011;13:04:11;11.77
23-02-2011;14:00:11;12.07
23-02-2011;15:01:16;13.21
23-02-2011;15:57:16;13.55
23-02-2011;16:02:21;13.46
23-02-2011;17:03:26;11.62
23-02-2011;18:04:28;10.21
23-02-2011;19:05:30;9.91
23-02-2011;20:01:27;9.89
23-02-2011;21:02:28;9.86
23-02-2011;22:03:30;10.00
23-02-2011;23:04:32;10.13
24-02-2011;00:00:28;10.21
24-02-2011;01:01:30;10.12
24-02-2011;02:02:32;9.86
24-02-2011;03:03:33;9.66
24-02-2011;04:04:34;9.57
24-02-2011;05:05:36;9.52
24-02-2011;06:01:32;9.43
24-02-2011;07:02:33;9.39
24-02-2011;07:33:03;9.21
24-02-2011;08:03:33;9.36
24-02-2011;09:04:35;10.05
24-02-2011;10:00:31;10.09
24-02-2011;11:01:34;10.93
24-02-2011;12:02:38;12.52
24-02-2011;13:03:44;12.68
24-02-2011;14:04:49;13.77
24-02-2011;15:00:50;14.16
24-02-2011;15:31:23;14.34
