DATE;heure;consoHP;consoHC
03-10-2020;00:00:01;1.22;0.56
04-10-2020;00:00:01;1.11;0.41
05-10-2020;00:00:01;1.02;0.61
06-10-2020;00:00:01;0.79;0.63
07-10-2020;00:00:01;0.91;0.48
08-10-2020;00:00:01;1.19;0.44
09-10-2020;00:00:01;0.75;0.57
10-10-2020;00:00:01;1.46;0.49
11-10-2020;00:00:01;0.82;0.64
12-10-2020;00:00:01;1.24;0.58
13-10-2020;00:00:01;0.84;0.74
14-10-2020;00:00:01;0.86;0.61
15-10-2020;00:00:01;0.96;0.51
16-10-2020;00:00:01;0.99;0.51
17-10-2020;00:00:01;1.1;0.55
18-10-2020;00:00:01;1.14;0.88
19-10-2020;00:00:01;0.95;0.86
20-10-2020;00:00:01;0.79;0.46
21-10-2020;00:00:01;0.81;0.51
22-10-2020;00:00:01;0.69;0.53
23-10-2020;00:00:01;0.87;0.48
24-10-2020;00:00:01;1.38;0.54
25-10-2020;00:00:01;1.99;0.96
26-10-2020;00:00:01;0.93;0.71
27-10-2020;00:00:01;0.86;0.73
28-10-2020;00:00:01;0.63;0.42
29-10-2020;00:00:01;0.78;0.48
30-10-2020;00:00:01;0.99;0.51
31-10-2020;00:00:01;1.57;0.48
01-11-2020;00:00:01;1.62;0.68
02-11-2020;00:00:01;0.74;0.69
03-11-2020;00:00:01;0.6;0.43
04-11-2020;00:00:01;0.78;0.46
05-11-2020;00:00:01;1.17;0.38
06-11-2020;00:00:01;0.77;0.61
07-11-2020;00:00:01;1.22;0.49
08-11-2020;00:00:01;1.36;0.57
09-11-2020;00:00:01;0.73;0.58
10-11-2020;00:00:01;0.85;0.63
11-11-2020;00:00:01;1.44;0.47
12-11-2020;00:00:01;0.89;0.73
13-11-2020;00:00:01;0.79;0.6
14-11-2020;00:00:01;1.45;0.44
15-11-2020;00:00:01;1.43;0.72
16-11-2020;00:00:01;1.13;0.43
17-11-2020;00:00:01;0.89;0.53
18-11-2020;00:00:01;0.84;0.59
19-11-2020;00:00:01;0.92;0.54
20-11-2020;00:00:01;0.84;0.54
21-11-2020;00:00:01;1.09;0.52
22-11-2020;00:00:01;0.99;0.76
23-11-2020;00:00:01;1.26;0.83
24-11-2020;00:00:01;0.88;0.47
25-11-2020;00:00:01;0.74;0.7
26-11-2020;00:00:01;0.94;0.6
27-11-2020;00:00:01;0.99;0.65
28-11-2020;00:00:01;0.87;0.49
29-11-2020;00:00:01;0.81;0.6
30-11-2020;00:00:01;1.09;0.87
01-12-2020;00:00:01;1.36;0.55
02-12-2020;00:00:01;0.89;0.65
03-12-2020;00:00:01;0.92;0.58
04-12-2020;00:00:01;0.81;0.47
05-12-2020;00:00:01;0.72;0.49
06-12-2020;00:00:01;1.13;0.45
07-12-2020;00:00:01;0.87;0.49
08-12-2020;00:00:01;0.9;0.6
09-12-2020;00:00:01;0.77;0.74
10-12-2020;00:00:01;0.88;0.44
11-12-2020;00:00:01;1.01;0.5
12-12-2020;00:00:01;1.22;0.7
13-12-2020;00:00:01;1.08;0.76
14-12-2020;00:00:01;0.9;0.87
15-12-2020;00:00:01;0.84;0.52
16-12-2020;00:00:01;1.24;0.54
17-12-2020;00:00:01;0.85;0.6
18-12-2020;00:00:01;0.95;0.54
19-12-2020;00:00:01;1.46;0.61
20-12-2020;00:00:01;0.92;0.33
21-12-2020;00:00:01;0.42;0.15
22-12-2020;00:00:01;0.43;0.14
23-12-2020;00:00:01;0.42;0.14
24-12-2020;00:00:01;0.41;0.14
25-12-2020;00:00:01;0.41;0.14
26-12-2020;00:00:01;1.56;0.34
27-12-2020;00:00:01;0.85;0.46
28-12-2020;00:00:01;0.89;0.56
29-12-2020;00:00:01;1.2;0.6
30-12-2020;00:00:01;1.11;0.94
31-12-2020;00:00:01;1.73;0.52
01-01-2021;00:00:01;1.41;0.97
02-01-2021;00:00:01;1.17;0.71
03-01-2021;00:00:01;1.13;0.35
04-01-2021;00:00:01;0.91;0.93
05-01-2021;00:00:01;0.99;0.52
06-01-2021;00:00:01;0.75;0.64
07-01-2021;00:00:01;0.81;0.57
08-01-2021;00:00:01;0.96;0.55
09-01-2021;00:00:01;0.77;0.55
10-01-2021;00:00:01;0.85;0.7
11-01-2021;00:00:01;0.96;0.55
12-01-2021;00:00:01;1;0.71
13-01-2021;00:00:01;0.83;0.67
14-01-2021;00:00:01;0.87;0.66
15-01-2021;00:00:01;0.98;0.49
16-01-2021;00:00:01;0.93;0.63
17-01-2021;00:00:01;1.07;0.78
18-01-2021;00:00:01;1.15;0.73
19-01-2021;00:00:01;0.83;0.56
20-01-2021;00:00:01;0.87;0.59
21-01-2021;00:00:01;1.03;0.68
22-01-2021;00:00:01;1.05;0.57
23-01-2021;00:00:01;0.36;0.44
24-01-2021;00:00:01;1.18;0.26
25-01-2021;00:00:01;1.16;0.78
26-01-2021;00:00:01;0.93;0.56
27-01-2021;00:00:01;0.95;0.6
28-01-2021;00:00:01;1.15;0.61
29-01-2021;00:00:01;0.76;0.77
30-01-2021;00:00:01;1.27;0.61
31-01-2021;00:00:01;1.01;0.5
01-02-2021;00:00:01;0.83;0.51
02-02-2021;00:00:01;0.83;0.74
03-02-2021;00:00:01;1.14;0.51
04-02-2021;00:00:01;0.76;0.61
05-02-2021;00:00:01;1.18;0.59
06-02-2021;00:00:01;0.92;0.83
07-02-2021;00:00:01;1.54;0.75
08-02-2021;00:00:01;0.98;0.63
09-02-2021;00:00:01;0.96;0.59
10-02-2021;00:00:01;0.77;0.68
11-02-2021;00:00:01;1.05;0.48
12-02-2021;00:00:01;0.87;0.59
13-02-2021;00:00:01;1.43;0.57
14-02-2021;00:00:01;1.21;0.66
15-02-2021;00:00:01;0.84;0.85
16-02-2021;00:00:01;0.77;0.68
17-02-2021;00:00:01;0.73;0.65
18-02-2021;00:00:01;0.95;0.62
19-02-2021;00:00:01;0.92;0.53
20-02-2021;00:00:01;0.6;0.33
21-02-2021;00:00:01;0.48;0.17
22-02-2021;00:00:01;1.6;0.54
23-02-2021;00:00:01;0.98;0.6
24-02-2021;00:00:01;1.07;0.69
25-02-2021;00:00:01;0.9;0.51
26-02-2021;00:00:01;1.02;0.63
27-02-2021;00:00:01;1.41;0.7
28-02-2021;00:00:01;1.5;0.65
01-03-2021;00:00:01;0.94;0.84
02-03-2021;00:00:01;0.96;0.76
03-03-2021;00:00:01;1.02;0.6
04-03-2021;00:00:01;0.83;0.71
05-03-2021;00:00:01;1.06;0.66
06-03-2021;00:00:01;1.47;0.47
07-03-2021;00:00:01;1.78;0.93
08-03-2021;00:00:01;1.18;0.93
09-03-2021;00:00:01;1.01;0.59
10-03-2021;00:00:01;1.06;0.68
11-03-2021;00:00:01;0.87;0.67
12-03-2021;00:00:01;0.85;0.65
13-03-2021;00:00:01;0.89;0.55
14-03-2021;00:00:01;1.22;0.67
15-03-2021;00:00:01;1.07;0.6
16-03-2021;00:00:01;1.11;0.58
17-03-2021;00:00:01;1.21;0.63
18-03-2021;00:00:01;0.92;0.61
19-03-2021;00:00:01;0.9;0.62
20-03-2021;00:00:01;1.28;0.59
21-03-2021;00:00:01;1.56;0.9
22-03-2021;00:00:01;0.91;0.56
23-03-2021;00:00:01;1;0.61
24-03-2021;00:00:01;1.08;0.57
25-03-2021;00:00:01;0.8;0.69
26-03-2021;00:00:01;0.8;0.64
27-03-2021;00:00:01;1.03;0.51
28-03-2021;00:00:01;1.04;0.76
29-03-2021;00:00:01;0.96;0.9
30-03-2021;00:00:01;0.82;0.75
31-03-2021;00:00:01;1.08;0.49
01-04-2021;00:00:01;0.86;0.66
02-04-2021;00:00:01;0.8;0.51
03-04-2021;00:00:01;1.22;0.62
04-04-2021;00:00:01;0.96;0.66
05-04-2021;00:00:01;0.57;0.43
06-04-2021;00:00:01;0.49;0.17
07-04-2021;00:00:01;0.49;0.17
08-04-2021;00:00:01;0.48;0.17
09-04-2021;00:00:01;0.48;0.17
11-04-2021;00:00:01;1.76;0.06
12-04-2021;00:00:01;1.01;0.42
13-04-2021;00:00:01;0.86;0.73
14-04-2021;00:00:01;0.84;0.68
15-04-2021;00:00:01;1.14;0.53
16-04-2021;00:00:01;0.8;0.57
17-04-2021;00:00:01;1.12;0.55
18-04-2021;00:00:01;1.66;0.97
19-04-2021;00:00:01;0.88;0.72
20-04-2021;00:00:01;0.85;0.6
21-04-2021;00:00:01;0.79;0.58
22-04-2021;00:00:01;0.89;0.61
23-04-2021;00:00:01;1.28;0.64
24-04-2021;00:00:01;0.68;0.8
25-04-2021;00:00:01;1.48;0.46
26-04-2021;00:00:01;0.95;0.56
27-04-2021;00:00:01;0.8;0.57
28-04-2021;00:00:01;0.99;0.65
29-04-2021;00:00:01;1.01;0.51
30-04-2021;00:00:01;1.28;0.64
01-05-2021;00:00:01;1.49;0.64
02-05-2021;00:00:01;1.06;0.76
03-05-2021;00:00:01;1.32;0.5
04-05-2021;00:00:01;0.94;0.81
05-05-2021;00:00:01;0.84;0.55
06-05-2021;00:00:01;0.88;0.65
07-05-2021;00:00:01;1.18;0.69
08-05-2021;00:00:01;1.09;0.76
09-05-2021;00:00:01;1.17;0.81
10-05-2021;00:00:01;1.54;0.63
11-05-2021;00:00:01;1.57;0.82
12-05-2021;00:00:01;1.21;0.81
13-05-2021;00:00:01;1.05;0.85
14-05-2021;00:00:01;2.23;0.77
15-05-2021;00:00:01;0;0.91
16-05-2021;00:00:01;0;2.01
17-05-2021;00:00:01;0;2.49
18-05-2021;00:00:01;0;1.51
19-05-2021;00:00:01;0;1.58
20-05-2021;00:00:01;0;1.3
21-05-2021;00:00:01;0;1.36
22-05-2021;00:00:01;0;1.03
23-05-2021;00:00:01;0;0.52
24-05-2021;00:00:01;0;1.15
25-05-2021;00:00:01;0;1.79
26-05-2021;00:00:01;0;1.51
27-05-2021;00:00:01;0;1.11
28-05-2021;00:00:01;0;0.95
29-05-2021;00:00:01;0;1.27
30-05-2021;00:00:01;0;1.21
31-05-2021;00:00:01;0;1.06
01-06-2021;00:00:01;0;0.88
02-06-2021;00:00:01;0;1.15
03-06-2021;00:00:01;0;0.92
04-06-2021;00:00:01;0;0.98
05-06-2021;00:00:01;0;1.64
06-06-2021;00:00:01;0;1.83
07-06-2021;00:00:01;0;1.03
08-06-2021;00:00:01;0;1.15
09-06-2021;00:00:01;0;1.01
10-06-2021;00:00:01;0;1.04
11-06-2021;00:00:01;0;1.22
12-06-2021;00:00:01;0;1.06
13-06-2021;00:00:01;0;1.24
14-06-2021;00:00:01;0;0.98
15-06-2021;00:00:01;0;0.82
16-06-2021;00:00:01;0;0.89
17-06-2021;00:00:01;0;1.05
18-06-2021;00:00:01;0;0.94
19-06-2021;00:00:01;0;1.27
20-06-2021;00:00:01;0;1.24
21-06-2021;00:00:01;0;1.02
22-06-2021;00:00:01;0;1.17
23-06-2021;00:00:01;0;1.39
24-06-2021;00:00:01;0;1.18
25-06-2021;00:00:01;0;1.37
26-06-2021;00:00:01;0;1.3
27-06-2021;00:00:01;0;1.57
28-06-2021;00:00:01;0;1.42
29-06-2021;00:00:01;0;1.07
30-06-2021;00:00:01;0;0.89
01-07-2021;00:00:01;0;1.02
02-07-2021;00:00:01;0;0.9
03-07-2021;00:00:01;0;0.96
04-07-2021;00:00:01;0;0.52
05-07-2021;00:00:01;0;0.52
06-07-2021;00:00:01;0;0.52
07-07-2021;00:00:01;0;0.52
08-07-2021;00:00:01;0;0.52
09-07-2021;00:00:01;0;0.51
10-07-2021;00:00:01;0;0.52
11-07-2021;00:00:01;0;0.67
12-07-2021;00:00:01;0;1.39
13-07-2021;00:00:01;0;0.92
14-07-2021;00:00:01;0;0.64
16-07-2021;00:00:01;0;0.59
17-07-2021;00:00:01;0;1.44
18-07-2021;00:00:01;0;1.41
19-07-2021;00:00:01;0;1.38
20-07-2021;00:00:01;0;1.38
21-07-2021;00:00:01;0;1.08
22-07-2021;00:00:01;0;0.96
23-07-2021;00:00:01;0;0.99
24-07-2021;00:00:01;0;1.06
25-07-2021;00:00:01;0;1.4
26-07-2021;00:00:01;0;1.05
27-07-2021;00:00:01;0;0.97
28-07-2021;00:00:01;0;1.28
29-07-2021;00:00:01;0;0.92
30-07-2021;00:00:01;0;0.99
31-07-2021;00:00:01;0;1.71
01-08-2021;00:00:01;0;1.46
02-08-2021;00:00:01;0;1.29
03-08-2021;00:00:01;0;1.08
04-08-2021;00:00:01;0;1.03
05-08-2021;00:00:01;0;1.09
06-08-2021;00:00:01;0;1.4
07-08-2021;00:00:01;0;1.36
08-08-2021;00:00:01;0;1.65
09-08-2021;00:00:01;0;1.01
10-08-2021;00:00:01;0;1.14
11-08-2021;00:00:01;0;1.27
12-08-2021;00:00:01;0;1.12
13-08-2021;00:00:01;0;1.38
14-08-2021;00:00:01;0;1.56
15-08-2021;00:00:01;0;1.79
16-08-2021;00:00:01;0;1.26
17-08-2021;00:00:01;0;1.13
18-08-2021;00:00:01;0;1.37
19-08-2021;00:00:01;0;1.39
20-08-2021;00:00:01;0;1.12
21-08-2021;00:00:01;0;1.36
22-08-2021;00:00:01;0;1.45
23-08-2021;00:00:01;0;1.32
24-08-2021;00:00:01;0;1.23
25-08-2021;00:00:01;0;1.29
26-08-2021;00:00:01;0;1.29
27-08-2021;00:00:01;0;1.32
28-08-2021;00:00:01;0;1.13
29-08-2021;00:00:01;0;1.51
30-08-2021;00:00:01;0;1.05
31-08-2021;00:00:01;0;1.14
01-09-2021;00:00:01;0;1.2
02-09-2021;00:00:01;0;0.91
03-09-2021;00:00:01;0;1.39
04-09-2021;00:00:01;0;1.45
05-09-2021;00:00:01;0;1.27
06-09-2021;00:00:01;0;1.16
07-09-2021;00:00:01;0;1.04
08-09-2021;00:00:01;0;1.11
09-09-2021;00:00:01;0;0.96
10-09-2021;00:00:01;0;1.05
11-09-2021;00:00:01;0;1.23
12-09-2021;00:00:01;0;1.58
13-09-2021;00:00:01;0;1.12
14-09-2021;00:00:01;0;1.11
15-09-2021;00:00:01;0;0.93
16-09-2021;00:00:01;0;1.48
17-09-2021;00:00:01;0;1.62
18-09-2021;00:00:01;0;1.46
19-09-2021;00:00:01;0;1.18
20-09-2021;00:00:01;0;1.21
21-09-2021;00:00:01;0;1.41
22-09-2021;00:00:01;0;1.28
23-09-2021;00:00:01;0;1.27
24-09-2021;00:00:01;0;0.96
25-09-2021;00:00:01;0;0.99
26-09-2021;00:00:01;0;1.38
27-09-2021;00:00:01;0;0.99
28-09-2021;00:00:01;0;1.02
29-09-2021;00:00:01;0;1.17
30-09-2021;00:00:01;0;0.99
01-10-2021;00:00:01;0;1.08
02-10-2021;00:00:01;0;1.51
03-10-2021;00:00:01;0;1.56
04-10-2021;00:00:01;0;1.3
05-10-2021;00:00:01;0;1.25
06-10-2021;00:00:01;0;1.32
07-10-2021;00:00:01;0;1.48
08-10-2021;00:00:01;0;1.55
09-10-2021;00:00:01;0;1.93
10-10-2021;00:00:01;0;1.89
11-10-2021;00:00:01;0;1.71
12-10-2021;00:00:01;0;1.35
13-10-2021;00:00:01;0;1.37
14-10-2021;00:00:01;0;1.47
15-10-2021;00:00:01;0;1.26
16-10-2021;00:00:01;0;1.63
17-10-2021;00:00:01;0;1.61
18-10-2021;00:00:01;0;1.52
19-10-2021;00:00:01;0;1.39
20-10-2021;00:00:01;0;1.48
21-10-2021;00:00:01;0;1.3
22-10-2021;00:00:01;0;1.33
23-10-2021;00:00:01;0;1.31
24-10-2021;00:00:01;0;1.69
25-10-2021;00:00:01;0;1.45
26-10-2021;00:00:01;0;1.31
27-10-2021;00:00:01;0;1.23
28-10-2021;00:00:01;0;1.58
29-10-2021;00:00:01;0;1.07
30-10-2021;00:00:01;0;0.75
31-10-2021;00:00:01;0;0.66
01-11-2021;00:00:01;0;0.86
02-11-2021;00:00:01;0;1.27
03-11-2021;00:00:01;0;1.61
04-11-2021;00:00:01;0;1.35
05-11-2021;00:00:01;0;1.38
06-11-2021;00:00:01;0;1.23
07-11-2021;00:00:01;0;1.52
08-11-2021;00:00:01;0;1.73
09-11-2021;00:00:01;0;1.37
10-11-2021;00:00:01;0;1.24
11-11-2021;00:00:01;0;1.57
12-11-2021;00:00:01;0;1.67
13-11-2021;00:00:01;0;1.44
14-11-2021;00:00:01;0;1.98
15-11-2021;00:00:01;0;1.5
16-11-2021;00:00:01;0;1.48
17-11-2021;00:00:01;0;1.55
18-11-2021;00:00:01;0;1.64
19-11-2021;00:00:01;0;1.94
20-11-2021;00:00:01;0;2.62
21-11-2021;00:00:01;0;1.59
22-11-2021;00:00:01;0;1.54
23-11-2021;00:00:01;0;1.63
24-11-2021;00:00:01;0;1.34
25-11-2021;00:00:01;0;1.36
26-11-2021;00:00:01;0;1.4
27-11-2021;00:00:01;0;1.75
28-11-2021;00:00:01;0;1.92
29-11-2021;00:00:01;0;1.35
30-11-2021;00:00:01;0;1.32
01-12-2021;00:00:01;0;1.08
02-12-2021;00:00:01;0;1.43
03-12-2021;00:00:01;0;1.67
04-12-2021;00:00:01;0;1.93
05-12-2021;00:00:01;0;1.79
06-12-2021;00:00:01;0;1.68
07-12-2021;00:00:01;0;1.48
08-12-2021;00:00:01;0;1.59
09-12-2021;00:00:01;0;1.58
10-12-2021;00:00:01;0;1.54
11-12-2021;00:00:01;0;1.51
12-12-2021;00:00:01;0;1.58
13-12-2021;00:00:01;0;1.41
14-12-2021;00:00:01;0;1.48
15-12-2021;00:00:01;0;1.29
16-12-2021;00:00:01;0;1.53
17-12-2021;00:00:01;0;1.37
18-12-2021;00:00:01;0;1.72
19-12-2021;00:00:01;0;1.66
20-12-2021;00:00:01;0;1.44
21-12-2021;00:00:01;0;1.25
22-12-2021;00:00:01;0;1.36
23-12-2021;00:00:01;0;1.89
24-12-2021;00:00:01;0;2.56
25-12-2021;00:00:01;0;2.43
26-12-2021;00:00:01;0;3.05
27-12-2021;00:00:01;0;2.62
28-12-2021;00:00:01;0;1.58
29-12-2021;00:00:01;0;1.87
30-12-2021;00:00:01;0;1.8
31-12-2021;00:00:01;0;2.26
01-01-2022;00:00:01;0;2.02
02-01-2022;00:00:01;0;1.72
03-01-2022;00:00:01;0;1.77
04-01-2022;00:00:01;0;1.24
05-01-2022;00:00:01;0;1.28
06-01-2022;00:00:01;0;1.39
07-01-2022;00:00:01;0;1.26
08-01-2022;00:00:01;0;1.67
09-01-2022;00:00:01;0;1.71
10-01-2022;00:00:01;0;1.36
11-01-2022;00:00:01;0;1.49
12-01-2022;00:00:01;0;1.41
13-01-2022;00:00:01;0;1.4
14-01-2022;00:00:01;0;1.56
15-01-2022;00:00:01;0;1.69
16-01-2022;00:00:01;0;1.49
17-01-2022;00:00:01;0;1.59
18-01-2022;00:00:01;0;1.56
19-01-2022;00:00:01;0;1.56
20-01-2022;00:00:01;0;1.39
21-01-2022;00:00:01;0;1.85
22-01-2022;00:00:01;0;1.42
23-01-2022;00:00:01;0;1.41
24-01-2022;00:00:01;0;1.78
25-01-2022;00:00:01;0;1.59
26-01-2022;00:00:01;0;1.68
27-01-2022;00:00:01;0;1.48
28-01-2022;00:00:01;0;1.15
29-01-2022;00:00:01;0;1.07
30-01-2022;00:00:01;0;1.55
31-01-2022;00:00:01;0;1.57
01-02-2022;00:00:01;0;1.55
02-02-2022;00:00:01;0;1.4
03-02-2022;00:00:01;0;1.39
04-02-2022;00:00:01;0;1.33
05-02-2022;00:00:01;0;1.88
06-02-2022;00:00:01;0;1.57
07-02-2022;00:00:01;0;1.84
08-02-2022;00:00:01;0;1.46
09-02-2022;00:00:01;0;1.36
10-02-2022;00:00:01;0;1.31
11-02-2022;00:00:01;0;1.41
12-02-2022;00:00:01;0;1.91
13-02-2022;00:00:01;0;2.13
14-02-2022;00:00:01;0;1.63
15-02-2022;00:00:01;0;1.44
16-02-2022;00:00:01;0;1.5
17-02-2022;00:00:01;0;1.4
18-02-2022;00:00:01;0;1.32
19-02-2022;00:00:01;0;1.51
20-02-2022;00:00:01;0;1.43
21-02-2022;00:00:01;0;1.76
22-02-2022;00:00:01;0;1.43
23-02-2022;00:00:01;0;1.44
24-02-2022;00:00:01;0;1.35
25-02-2022;00:00:01;0;1.31
26-02-2022;00:00:01;0;1.75
27-02-2022;00:00:01;0;1.74
28-02-2022;00:00:01;0;1.15
01-03-2022;00:00:01;0;1.24
02-03-2022;00:00:01;0;1.45
03-03-2022;00:00:01;0;1.33
04-03-2022;00:00:01;0;1.84
05-03-2022;00:00:01;0;1.64
06-03-2022;00:00:01;0;1.97
07-03-2022;00:00:01;0;1.45
08-03-2022;00:00:01;0;1.44
09-03-2022;00:00:01;0;0.99
10-03-2022;00:00:01;0;1.14
11-03-2022;00:00:01;0;1.28
12-03-2022;00:00:01;0;1.57
13-03-2022;00:00:01;0;1.36
14-03-2022;00:00:01;0;1.44
15-03-2022;00:00:01;0;1.23
16-03-2022;00:00:01;0;1.25
17-03-2022;00:00:01;0;1.33
18-03-2022;00:00:01;0;1.57
19-03-2022;00:00:01;0;1.21
20-03-2022;00:00:01;0;1.97
21-03-2022;00:00:01;0;1.59
22-03-2022;00:00:01;0;1.47
23-03-2022;00:00:01;0;1.44
24-03-2022;00:00:01;0;1.6
25-03-2022;00:00:01;0;1.44
26-03-2022;00:00:01;0;1.24
27-03-2022;00:00:01;0;1.35
28-03-2022;00:00:01;0;1.2
29-03-2022;00:00:01;0;1.32
30-03-2022;00:00:01;0;1.25
31-03-2022;00:00:01;0;1.45
01-04-2022;00:00:01;0;1.65
02-04-2022;00:00:01;0;1.49
03-04-2022;00:00:01;0;1.85
04-04-2022;00:00:01;0;1.16
05-04-2022;00:00:01;0;1.21
06-04-2022;00:00:01;0;1.52
07-04-2022;00:00:01;0;1.66
08-04-2022;00:00:01;0;1.23
09-04-2022;00:00:01;0;1.61
10-04-2022;00:00:01;0;1.48
11-04-2022;00:00:01;0;1.49
12-04-2022;00:00:01;0;1.32
13-04-2022;00:00:01;0;1.26
14-04-2022;00:00:01;0;1.14
15-04-2022;00:00:01;0;1.51
16-04-2022;00:00:01;0;1.12
17-04-2022;00:00:01;0;1.37
18-04-2022;00:00:01;0;1.76
19-04-2022;00:00:01;0;1.29
20-04-2022;00:00:01;0;1.27
21-04-2022;00:00:01;0;1.3
22-04-2022;00:00:01;0;1.61
23-04-2022;00:00:01;0;1.6
24-04-2022;00:00:01;0;1.31
25-04-2022;00:00:01;0;1.45
26-04-2022;00:00:01;0;1.17
27-04-2022;00:00:01;0;1.17
28-04-2022;00:00:01;0;1.03
29-04-2022;00:00:01;0;0.85
30-04-2022;00:00:01;0;0.85
01-05-2022;00:00:01;0;1.07
02-05-2022;00:00:01;0;1.23
03-05-2022;00:00:01;0;1.03
04-05-2022;00:00:01;0;0.86
05-05-2022;00:00:01;0;0.86
06-05-2022;00:00:01;0;0.89
07-05-2022;00:00:01;0;0.9
08-05-2022;00:00:01;0;0.88
09-05-2022;00:00:01;0;1
10-05-2022;00:00:01;0;0.83
11-05-2022;00:00:01;0;0.77
12-05-2022;00:00:01;0;0.76
13-05-2022;00:00:01;0;0.95
14-05-2022;00:00:01;0;0.9
15-05-2022;00:00:01;0;1.15
16-05-2022;00:00:01;0;1.4
17-05-2022;00:00:01;0;1.23
18-05-2022;00:00:01;0;0.97
19-05-2022;00:00:01;0;1.07
20-05-2022;00:00:01;0;0.9
21-05-2022;00:00:01;0;0.98
22-05-2022;00:00:01;0;1.61
23-05-2022;00:00:01;0;1.13
24-05-2022;00:00:01;0;1.03
25-05-2022;00:00:01;0;1.05
26-05-2022;00:00:01;0;2.26
27-05-2022;00:00:01;0;1.89
28-05-2022;00:00:01;0;1.75
29-05-2022;00:00:01;0;1.57
30-05-2022;00:00:01;0;1.2
31-05-2022;00:00:01;0;0.92
01-06-2022;00:00:01;0;0.91
02-06-2022;00:00:01;0;0.96
03-06-2022;00:00:01;0;0.75
04-06-2022;00:00:01;0;1.32
05-06-2022;00:00:01;0;1.37
06-06-2022;00:00:01;0;1.34
07-06-2022;00:00:01;0;0.95
08-06-2022;00:00:01;0;1.12
09-06-2022;00:00:01;0;0.97
10-06-2022;00:00:01;0;1.03
11-06-2022;00:00:01;0;0.93
12-06-2022;00:00:01;0;1.21
13-06-2022;00:00:01;0;1.05
14-06-2022;00:00:01;0;0.84
15-06-2022;00:00:01;0;0.86
16-06-2022;00:00:01;0;0.99
17-06-2022;00:00:01;0;0.79
18-06-2022;00:00:01;0;0.93
19-06-2022;00:00:01;0;0.97
20-06-2022;00:00:01;0;1.14
21-06-2022;00:00:01;0;0.98
22-06-2022;00:00:01;0;0.85
23-06-2022;00:00:01;0;1.24
24-06-2022;00:00:01;0;0.93
25-06-2022;00:00:01;0;1.19
26-06-2022;00:00:01;0;1.57
27-06-2022;00:00:01;0;1.09
28-06-2022;00:00:01;0;1.16
29-06-2022;00:00:01;0;0.9
30-06-2022;00:00:01;0;0.91
01-07-2022;00:00:01;0;0.99
02-07-2022;00:00:01;0;1.11
03-07-2022;00:00:01;0;1.02
04-07-2022;00:00:01;0;0.96
05-07-2022;00:00:01;0;1.19
06-07-2022;00:00:01;0;1.1
07-07-2022;00:00:01;0;1.42
08-07-2022;00:00:01;0;1.02
09-07-2022;00:00:01;0;0.56
10-07-2022;00:00:01;0;0.7
11-07-2022;00:00:01;0;0.69
12-07-2022;00:00:01;0;0.65
13-07-2022;00:00:01;0;1.17
14-07-2022;00:00:01;0;0.86
15-07-2022;00:00:01;0;1.02
16-07-2022;00:00:01;0;1.15
17-07-2022;00:00:01;0;1
18-07-2022;00:00:01;0;0.78
19-07-2022;00:00:01;0;0.72
20-07-2022;00:00:01;0;1.02
21-07-2022;00:00:01;0;1.08
22-07-2022;00:00:01;0;0.95
23-07-2022;00:00:01;0;1.2
24-07-2022;00:00:01;0;1.17
25-07-2022;00:00:01;0;1.12
26-07-2022;00:00:01;0;0.86
27-07-2022;00:00:01;0;0.97
28-07-2022;00:00:01;0;0.91
29-07-2022;00:00:01;0;1.12
30-07-2022;00:00:01;0;1.09
31-07-2022;00:00:01;0;1.04
01-08-2022;00:00:01;0;1.09
02-08-2022;00:00:01;0;1.16
03-08-2022;00:00:01;0;1.01
04-08-2022;00:00:01;0;0.86
05-08-2022;00:00:01;0;0.93
06-08-2022;00:00:01;0;1.06
07-08-2022;00:00:01;0;1.14
08-08-2022;00:00:01;0;0.82
09-08-2022;00:00:01;0;0.9
10-08-2022;00:00:01;0;0.78
11-08-2022;00:00:01;0;0.78
12-08-2022;00:00:01;0;1.14
13-08-2022;00:00:01;0;1.07
14-08-2022;00:00:01;0;1.15
15-08-2022;00:00:01;0;1.03
16-08-2022;00:00:01;0;0.99
17-08-2022;00:00:01;0;0.94
18-08-2022;00:00:01;0;0.93
19-08-2022;00:00:01;0;0.92
20-08-2022;00:00:01;0;1.19
21-08-2022;00:00:01;0;1.06
22-08-2022;00:00:01;0;1.06
23-08-2022;00:00:01;0;0.95
24-08-2022;00:00:01;0;0.83
25-08-2022;00:00:01;0;1.02
26-08-2022;00:00:01;0;0.96
27-08-2022;00:00:01;0;1.02
28-08-2022;00:00:01;0;0.92
29-08-2022;00:00:01;0;0.77
30-08-2022;00:00:01;0;0.92
31-08-2022;00:00:01;0;0.99
01-09-2022;00:00:01;0;1.03
02-09-2022;00:00:01;0;1.09
03-09-2022;00:00:01;0;1.05
04-09-2022;00:00:01;0;1.08
05-09-2022;00:00:01;0;0.96
06-09-2022;00:00:01;0;1.02
07-09-2022;00:00:01;0;0.92
08-09-2022;00:00:01;0;0.86
09-09-2022;00:00:01;0;0.92
10-09-2022;00:00:01;0;1.33
11-09-2022;00:00:01;0;1.35
12-09-2022;00:00:01;0;1.32
13-09-2022;00:00:01;0;1.28
14-09-2022;00:00:01;0;1.4
15-09-2022;00:00:01;0;1.1
16-09-2022;00:00:01;0;1.07
