DATE;Heure;ana1
07-02-2011;01:00:23;22.52
07-02-2011;02:00:25;21.82
07-02-2011;03:00:26;21.18
07-02-2011;04:00:27;20.62
07-02-2011;04:27:49;20.32
07-02-2011;05:00:27;20.82
07-02-2011;06:00:29;23.00
07-02-2011;07:00:32;23.48
07-02-2011;08:00:35;22.59
07-02-2011;09:00:37;21.59
07-02-2011;10:00:38;21.43
07-02-2011;11:00:40;21.96
07-02-2011;12:00:42;22.41
07-02-2011;13:00:45;22.98
07-02-2011;14:00:49;23.39
07-02-2011;15:01:55;23.68
07-02-2011;16:00:55;23.64
07-02-2011;17:00:58;23.37
07-02-2011;18:01:02;23.59
07-02-2011;18:40:01;23.84
07-02-2011;19:00:02;23.80
07-02-2011;20:00:05;23.28
07-02-2011;21:00:08;23.37
07-02-2011;22:00:12;23.57
07-02-2011;23:00:15;23.37
08-02-2011;00:00:19;22.87
08-02-2011;01:00:21;22.16
08-02-2011;02:00:23;21.50
08-02-2011;03:00:25;20.91
08-02-2011;04:00:26;20.32
08-02-2011;04:26:45;20.09
08-02-2011;05:00:26;20.45
08-02-2011;06:00:28;21.64
08-02-2011;07:00:31;21.96
08-02-2011;08:00:33;21.52
08-02-2011;09:00:35;20.93
08-02-2011;10:00:37;20.93
08-02-2011;11:00:39;21.69
08-02-2011;12:00:42;22.23
08-02-2011;13:00:45;22.86
08-02-2011;14:00:49;23.32
08-02-2011;15:00:53;23.62
08-02-2011;15:19:51;23.69
08-02-2011;16:00:57;23.62
08-02-2011;17:01:01;23.36
08-02-2011;18:00:01;22.80
08-02-2011;19:00:04;22.32
08-02-2011;20:00:08;21.94
08-02-2011;21:00:11;22.12
08-02-2011;22:00:14;22.64
08-02-2011;23:00:18;22.66
09-02-2011;00:00:22;22.30
09-02-2011;01:00:25;21.78
09-02-2011;02:00:28;21.18
09-02-2011;03:00:30;20.64
09-02-2011;04:00:32;20.14
09-02-2011;04:39:30;19.91
09-02-2011;05:00:33;20.14
09-02-2011;06:00:36;21.03
09-02-2011;07:00:39;21.21
09-02-2011;08:00:42;20.80
09-02-2011;09:00:44;20.41
09-02-2011;10:00:46;20.78
09-02-2011;11:00:50;21.62
09-02-2011;12:00:54;22.28
09-02-2011;13:00:58;22.86
09-02-2011;14:01:02;23.39
09-02-2011;15:00:03;23.64
09-02-2011;15:22:10;23.73
09-02-2011;16:00:06;23.71
09-02-2011;17:00:09;23.41
09-02-2011;18:00:13;22.86
09-02-2011;19:00:17;22.37
09-02-2011;20:00:20;22.03
09-02-2011;21:00:23;22.28
09-02-2011;22:00:24;22.75
09-02-2011;23:00:30;23.37
10-02-2011;00:00:29;22.48
10-02-2011;01:00:29;21.82
10-02-2011;02:01:31;21.21
10-02-2011;03:00:27;20.68
10-02-2011;04:00:26;20.19
10-02-2011;05:00:25;20.18
10-02-2011;06:00:25;20.94
10-02-2011;07:00:25;21.14
10-02-2011;08:00:26;20.75
10-02-2011;09:00:26;20.29
10-02-2011;10:00:26;19.86
10-02-2011;10:42:32;19.68
10-02-2011;11:00:26;19.82
10-02-2011;12:00:26;20.69
10-02-2011;13:00:28;21.53
10-02-2011;14:00:30;22.23
10-02-2011;15:00:33;22.62
10-02-2011;15:29:00;22.73
10-02-2011;16:00:37;22.55
10-02-2011;17:00:40;22.16
10-02-2011;18:00:42;21.71
10-02-2011;19:00:45;21.21
10-02-2011;20:00:47;21.07
10-02-2011;21:01:52;21.00
10-02-2011;22:00:50;20.82
10-02-2011;23:00:52;20.53
11-02-2011;00:00:53;20.25
11-02-2011;01:01:57;20.02
11-02-2011;02:00:55;19.55
11-02-2011;03:00:55;19.27
11-02-2011;04:00:55;18.95
11-02-2011;05:00:55;18.68
11-02-2011;06:00:55;18.34
11-02-2011;06:59:51;18.20
11-02-2011;07:00:54;18.25
11-02-2011;08:01:56;18.77
11-02-2011;09:00:53;18.84
11-02-2011;10:00:53;18.84
11-02-2011;11:03:00;19.82
11-02-2011;12:00:55;20.55
11-02-2011;13:00:58;21.27
11-02-2011;14:01:01;21.86
11-02-2011;15:00:02;22.12
11-02-2011;15:13:44;22.21
11-02-2011;16:00:06;22.12
11-02-2011;17:00:09;21.78
11-02-2011;18:00:12;21.14
11-02-2011;19:00:15;20.68
11-02-2011;20:00:17;20.30
11-02-2011;21:01:22;20.41
11-02-2011;22:00:21;20.41
11-02-2011;23:01:26;20.16
12-02-2011;00:00:24;19.89
12-02-2011;01:00:26;20.18
12-02-2011;02:00:28;19.89
12-02-2011;03:00:30;19.48
12-02-2011;04:00:31;19.11
12-02-2011;05:00:32;18.86
12-02-2011;06:00:32;18.61
12-02-2011;07:01:36;18.36
12-02-2011;07:23:43;18.16
12-02-2011;08:00:34;18.68
12-02-2011;09:01:39;20.23
12-02-2011;10:00:39;20.77
12-02-2011;11:00:42;20.73
12-02-2011;12:00:44;20.52
12-02-2011;13:00:48;21.16
12-02-2011;14:00:51;21.64
12-02-2011;15:00:55;21.98
12-02-2011;15:30:25;22.21
12-02-2011;16:00:59;22.12
12-02-2011;17:01:02;21.66
12-02-2011;18:00:02;21.57
12-02-2011;19:00:05;21.39
12-02-2011;20:00:07;21.30
12-02-2011;21:00:10;21.02
12-02-2011;22:00:12;20.91
12-02-2011;23:00:14;20.68
13-02-2011;00:01:19;20.32
13-02-2011;01:00:16;19.89
13-02-2011;02:00:16;19.50
13-02-2011;03:00:16;19.12
13-02-2011;04:00:15;18.84
13-02-2011;05:01:16;18.53
13-02-2011;06:00:12;18.32
13-02-2011;07:00:10;18.09
13-02-2011;08:00:09;17.86
13-02-2011;08:41:11;17.64
13-02-2011;09:00:08;17.96
13-02-2011;10:00:06;20.29
13-02-2011;11:00:05;21.39
13-02-2011;12:00:05;22.19
13-02-2011;13:00:03;22.98
13-02-2011;13:28:27;23.19
13-02-2011;14:00:01;23.02
13-02-2011;17:49:04;21.53
13-02-2011;18:09:59;21.28
13-02-2011;20:57:05;20.66
14-02-2011;07:56:46;21.84
14-02-2011;08:01:59;21.50
14-02-2011;09:04:39;20.80
14-02-2011;10:02:05;20.25
14-02-2011;11:04:44;19.89
14-02-2011;12:02:11;19.75
14-02-2011;13:04:51;19.91
14-02-2011;14:02:17;19.77
14-02-2011;15:04:58;19.57
14-02-2011;16:02:25;19.36
14-02-2011;17:05:05;19.23
14-02-2011;18:02:32;18.94
14-02-2011;19:05:13;19.45
14-02-2011;20:02:41;20.62
14-02-2011;21:00:11;21.62
14-02-2011;22:02:55;22.11
14-02-2011;22:18:37;22.16
14-02-2011;23:00:26;22.02
15-02-2011;00:03:11;21.50
15-02-2011;01:00:41;20.78
15-02-2011;02:03:24;20.18
15-02-2011;03:00:53;19.68
15-02-2011;04:03:35;19.18
15-02-2011;04:29:42;18.89
15-02-2011;05:01:03;19.14
15-02-2011;06:03:46;20.45
15-02-2011;07:01:16;20.80
15-02-2011;08:04:00;20.27
15-02-2011;09:01:29;19.84
15-02-2011;10:04:12;19.77
15-02-2011;11:06:56;20.45
15-02-2011;12:04:26;21.21
15-02-2011;13:01:57;21.89
15-02-2011;14:04:43;22.28
15-02-2011;15:07:29;22.64
15-02-2011;15:33:38;22.75
15-02-2011;16:05:01;22.52
15-02-2011;17:02:33;22.16
15-02-2011;18:00:04;21.66
15-02-2011;19:02:49;21.19
15-02-2011;20:05:33;21.21
15-02-2011;21:03:04;21.25
15-02-2011;22:00:35;20.91
15-02-2011;23:03:20;20.68
16-02-2011;00:06:03;20.36
16-02-2011;01:03:33;20.03
16-02-2011;02:01:03;19.73
16-02-2011;03:03:46;19.41
16-02-2011;04:01:15;19.09
16-02-2011;04:22:09;19.02
16-02-2011;05:03:58;19.50
16-02-2011;06:01:28;20.89
16-02-2011;07:04:13;21.30
16-02-2011;08:06:58;20.87
16-02-2011;09:04:29;20.57
16-02-2011;10:02:00;20.96
16-02-2011;11:04:45;21.64
16-02-2011;12:02:17;21.89
16-02-2011;13:05:03;22.14
16-02-2011;14:02:35;22.16
16-02-2011;15:00:07;21.96
16-02-2011;16:02:53;21.46
16-02-2011;17:00:24;20.82
16-02-2011;18:08:22;20.43
16-02-2011;19:00:39;20.62
16-02-2011;20:03:24;21.34
16-02-2011;21:00:56;22.18
16-02-2011;22:03:43;22.82
16-02-2011;22:35:06;22.93
16-02-2011;23:01:15;22.75
17-02-2011;00:04:02;22.12
17-02-2011;01:01:34;21.48
17-02-2011;02:09:33;20.78
17-02-2011;03:01:50;20.27
17-02-2011;04:04:35;19.80
17-02-2011;05:02:05;19.87
17-02-2011;06:04:50;20.84
17-02-2011;07:02:22;21.19
17-02-2011;08:05:08;20.75
17-02-2011;09:02:40;20.23
17-02-2011;10:00:11;19.80
17-02-2011;11:02:56;19.93
17-02-2011;12:00:27;19.41
17-02-2011;13:03:12;19.27
17-02-2011;14:00:43;19.36
17-02-2011;15:03:28;19.21
17-02-2011;16:00:59;19.12
17-02-2011;17:03:42;18.89
17-02-2011;18:01:11;18.70
17-02-2011;18:27:18;18.64
17-02-2011;19:09:06;19.21
17-02-2011;20:01:21;20.55
17-02-2011;21:04:01;21.93
17-02-2011;22:01:28;23.00
17-02-2011;22:32:48;23.21
17-02-2011;23:04:08;23.00
18-02-2011;00:01:35;22.36
18-02-2011;01:04:15;21.68
18-02-2011;18:09:48;19.69
18-02-2011;19:02:05;20.19
18-02-2011;20:04:48;21.21
18-02-2011;21:02:15;22.18
18-02-2011;22:04:55;22.71
18-02-2011;22:15:22;22.75
18-02-2011;23:02:22;22.55
19-02-2011;00:05:02;22.00
19-02-2011;01:02:29;21.41
19-02-2011;12:33:46;21.73
19-02-2011;13:40:06;21.69
19-02-2011;14:00:58;21.62
19-02-2011;15:03:35;21.14
19-02-2011;16:00:58;20.75
19-02-2011;17:03:35;20.36
19-02-2011;18:00:59;20.27
19-02-2011;19:03:36;20.05
19-02-2011;19:08:49;20.02
19-02-2011;20:01:00;20.78
19-02-2011;21:03:38;21.07
19-02-2011;22:01:03;20.87
19-02-2011;23:03:42;20.68
20-02-2011;00:01:07;20.39
20-02-2011;01:03:45;20.00
20-02-2011;02:01:09;19.68
20-02-2011;03:03:47;19.36
20-02-2011;04:01:11;19.09
20-02-2011;05:03:48;18.84
20-02-2011;06:01:12;18.66
20-02-2011;07:03:49;18.45
20-02-2011;08:01:12;19.11
20-02-2011;09:03:51;20.73
20-02-2011;10:01:18;21.61
20-02-2011;11:09:12;21.86
20-02-2011;12:01:26;21.75
20-02-2011;13:04:07;22.53
20-02-2011;13:09:21;22.55
20-02-2011;14:06:49;22.25
20-02-2011;15:04:17;21.98
20-02-2011;16:01:45;21.96
20-02-2011;17:04:26;21.91
20-02-2011;18:01:54;21.62
20-02-2011;19:09:48;21.00
20-02-2011;20:02:01;20.78
20-02-2011;21:04:41;21.11
20-02-2011;22:02:09;21.12
20-02-2011;23:04:49;20.96
21-02-2011;00:02:16;20.68
21-02-2011;01:04:56;20.18
21-02-2011;02:07:36;19.75
21-02-2011;03:05:02;19.39
21-02-2011;04:02:28;19.11
21-02-2011;05:05:06;19.59
21-02-2011;06:02:33;20.82
21-02-2011;06:33:54;21.09
21-02-2011;07:00:01;20.93
21-02-2011;08:02:42;20.59
21-02-2011;09:00:09;20.21
21-02-2011;10:02:49;20.23
21-02-2011;11:00:16;20.52
21-02-2011;12:08:10;19.89
21-02-2011;13:00:23;19.57
21-02-2011;14:03:02;19.29
21-02-2011;15:00:28;19.03
21-02-2011;16:03:06;18.77
21-02-2011;17:00:32;18.53
21-02-2011;18:13:36;18.25
21-02-2011;18:29:16;18.20
21-02-2011;19:00:35;18.41
21-02-2011;20:03:14;19.23
21-02-2011;21:00:40;20.16
21-02-2011;22:03:21;20.73
21-02-2011;23:06:02;20.34
22-02-2011;00:03:29;19.89
22-02-2011;01:00:56;19.50
